SMILES
NC(Cc1ccnnc1)C(=O)O
CC(C)CC1NC(=O)C(NC(=O)c2ncccc2O)C(C)OC(=O)C(c2ccccc2)N(C)C(=O)C(C)NC(=O)C(C(C)C(C)C)N(C)C(=O)CN(C)C(=O)C2CC(O)CN2C1=O
C[C@H]1CC2=CC(=O)CC[C@]2(C)[C@H]2CC[C@@]3(C)[C@@H](CC[C@]3(C)O)[C@H]12
O=C(O)Cc1c[nH]c2ccc(F)cc12
O=C1CCCC1C(=O)Nc1ccc2ccccc2c1
C[C@]12CC[C@@H]3c4ccc(OC(=O)N(CCCl)CCCl)cc4CC[C@H]3[C@@H]1CC[C@@H]2O
COc1ccc(CC(=O)c2ccc(O)cc2O)cc1
C[C@H]1O[C@@]12C[C@@H](C)[C@@](C)(O)C(=O)OCC1=CCN3CC[C@@H](OC2=O)[C@@H]13
Nc1ncnc2c1nc(N)n2C1OC(CO)C(O)C1O
OC(CC1CCCCN1)c1ccc2c(c1)oc1ccccc12
OC(COc1cccc2ccccc12)CN1CCN(c2ccc(Cl)cc2)CC1
CCC12CCCN3CCc4c(n(c5ccccc45)C(O)(C(=O)OC)C1)C32
O=C(OCC1OC(n2cc(C(F)(F)F)c(=O)[nH]c2=O)CC1OC(=O)c1ccc([N+](=O)[O-])cc1)c1ccc([N+](=O)[O-])cc1
CCCCCc1c(Cl)nc(Cl)nc1Cl
O=C(O)c1cc2cc(OCc3ccccc3)c(OCc3ccccc3)cc2[nH]1
O=[As](O)(O)c1ccc(NCc2ccccc2)cc1
COc1cc2c(cc1O)CC[n+]1cc3c(OC)c(OC)ccc3cc1-2
COc1cc(O)c2c(c1)C(=O)c1cc3c(c(O)c1C2=O)C(OC1OC(C)C(O)C(O)C1OC)C(OC)C(C)(O)C3=O
CC(=O)c1c(O)c(C)c(O)c(Cc2c(O)c3c(c(C(=O)/C=C/c4ccccc4)c2O)OC(C)(C)C=C3)c1O
O=c1oc2c(Br)c(O)c(Br)cc2c2ccccc12
C[N+]1(CCC(=O)c2ccco2)CC2CCC(CC2)C1
Cc1ccc(S(=O)(=O)Oc2ccccc2-c2ccccc2)cc1
CC(C)=O.O=c1nc(F)[nH]c2c1ncn2C1OC(CO)C(O)C1O
CC(=O)OC1CCC2(C)C(=CCC3C2CCC2(C)C3CC3OC4(CCC(C)CN4)C(C)C32)C1
COc1cc2cc3c4cc(OC)c(OC)cc4cc[n+]3c(C)c2cc1OC
NCCSC(c1ccccc1)(c1ccccc1)c1ccccc1
CCCCN(CCCC)c1ccc(/N=N/c2ccc(S(=O)(=O)O)cc2)cc1
C/C(=N\[N+](C)(C)C)c1ccc(C)c(C)c1
Cc1[nH]c(N)nc(=S)c1CCC(=O)O
O=c1oc2ccc(Cl)cc2c2ccccc12
Nc1nc(N)c2nc(CNc3ccc(C(=O)NC(CC(=O)O)C(=O)O)cc3)cnc2n1
Oc1ccc(/C=N\N=c2/cccc[nH]2)c(O)c1
Oc1ccc2ccccc2c1/C=N\N=c1\cccc[nH]1
Nc1ncnc2c1ncn2C1CCC(CO)O1
Cc1cc(SCC(=O)c2ccccc2)nc2ccccc12
CCC(=O)[O-].CCCC[Sn+](CCCC)CCCC
CC(C)(CC(=O)Nc1ccccc1)C(=O)O
Cc1cc(C)cc(C(=N)c2ccccc2Cc2cccc3ccccc23)c1
Cc1ccc(C(=N)c2ccccc2Cc2cccc3ccccc23)c2ccccc12
COc1cc2c(cc1OC)C13CCN4CC5=CCOC6CC(=O)N2C1C6C5CC43O
Cc1ccc(S(=O)(=O)OC2CN3CCC2CC3)cc1
CN[C@H]1[C@@H](O)[C@@H](NC)[C@H](O)[C@H]2O[C@@H]3O[C@H](C)CC(=O)[C@]3(O)O[C@H]12
NNc1cccc(/C=C/c2ccccc2)cc1=O
O=C(O)CSc1ncccc1[N+](=O)[O-]
O=c1oc2ccccc2cc1P(=O)(O)O
C=C1C(=O)O[C@H]2[C@H]1[C@H](OC(=O)/C(C)=C\C)C[C@]1(CO1)[C@@H]1[C@H](OC(C)=O)C=C(C)[C@]21O
NCC1OC(n2cnc3c(N)ncnc32)CC1O
COc1cc(Cl)c(CC(=O)c2c[nH]c3ccccc23)cc1OC
O=C(O)CN(CC(=O)O)c1ccccc1
O=C1C(Cl)=C(N/N=c2/[nH][nH]/c(=N/NC3=C(Cl)C(=O)c4ccccc4C3=O)c3ccccc23)C(=O)c2ccccc21
Cc1ccc(S(=O)(=O)NNC(=O)c2cc(C)c(C)cc2N)cc1
C=C1[C@@H](C)[C@H]2[C@H](Cc3ccccc3)NC(=O)[C@]23OC(=O)/C=C/[C@H](O)CCC[C@@H](C)C/C=C/[C@H]3[C@@H]1O
CC(=O)OC1CCC2(C)C(CCC3C2CC(=O)C2(C)C3CC(N3CC3)C2C(C)=O)C1
C/C(=N/NC(=N)N)c1ccc(NC(=O)Nc2ccc(/C(C)=N/NC(=N)N)cc2)cc1
CC(=O)Nc1ccc(Cc2ccc3[nH]c(=O)cc(C)c3c2)cc1
CC1(C)N=C(N)N=C(N)N1c1cccc(OCc2cccc([N+](=O)[O-])c2)c1
O=C1CC(Cc2n[nH]c3c2CCCC3)CC(=O)N1
Nc1ccc(S(=O)(=O)NCc2nccs2)cc1
CC1(C)SC2C(NC(=O)CCCC(N)C(=O)O)C(=O)N2C1C(=O)O
CCCCCCCCCCCC(=O)[O-].CCCC[Sn+](CCCC)CCCC
O=S(=O)(O)CCS
CC(SCc1ccccc1)C(=O)O
CC(C)=CC1CC(C)C2(CCC3(C)CC4C(C(=O)CC4(C)O)C(C=O)=CCC32)O1
Cn1c(N)c(/N=N/c2ccc(S(N)(=O)=O)cc2)c(=O)n(C)c1=O
Nc1c2c(=O)[nH]c(=O)c2c(N)c2c(=O)c3ccccc3c(=O)c12
NC(=O)c1cc(N2CC2)c([N+](=O)[O-])cc1[N+](=O)[O-]
Cc1cc2c(C)c3cc(C)c(N)cc3nc2cc1N
C/C=C/C/C=C/CCC(=O)C1OC1C(N)=O
CC1CCN(CC(=O)N2c3ccccc3Sc3cc4ccccc4cc32)CC1
c1c[nH]c(CN2CCN(Cc3ncc[nH]3)CC2)n1
Cc1ccc(NC2=CC(=O)C(=O)c3ccccc32)c(C)c1
C[n+]1c(/C=C/c2c[nH]c3ccccc23)ccc2ccccc21
CC(=O)Oc1ccc(C2(c3ccc(OC(C)=O)cc3)C(=O)Nc3ccccc32)cc1
O=C1Nc2cccc(C(F)(F)F)c2/C1=N/Nc1ccccc1[N+](=O)[O-]
N#C/C(=C\c1ccc(O)cc1)C(N)=O
Cc1ccc(Cl)c2c1NC(=O)/C2=N\Nc1ccccc1[N+](=O)[O-]
CCOC(=O)C1C(O)CC2c3ccccc3-c3ccccc3C21
O=C(Oc1c(Cl)c(Cl)c(Cl)c(Cl)c1Cl)C1CCCN1C(=O)OCc1ccccc1
CC1(C)N=C(N)N=C(N)N1c1ccc(OCC(=O)Nc2cccc(S(=O)(=O)F)c2)c(Cl)c1.CCS(=O)(=O)O
O=S(=O)(O)n1ccnc1.c1c[nH]cn1
CC(C)c1ccc(C(O)(C(=O)O)c2ccc(C(C)C)cc2)cc1
C[N+]1(C)CCc2cc(O)c(O)cc2C1Cc1ccc(O)c(O)c1
O=Cc1ccc(O)c2ncccc12
Cc1ccc(S(=O)(=O)OC2CC(C(C)(C)C)CCC2c2ccccc2)cc1
NCCSCCC(=O)O
COc1cc([C@@H]2c3cc4c(cc3[C@@H](OC3OC5CO[C@@H](c6cccs6)OC5C(O)C3O)[C@H]3COC(=O)[C@H]23)OCO4)cc(OC)c1O
O=[N+]([O-])/C=C/c1c(Cl)cccc1Cl
Cc1c(CNc2ccc(C(=O)NC(CC(=O)O)C(=O)O)cc2)ccc2nc(N)nc(N)c12
CCOC(=O)Cc1c[nH]c(=S)[nH]c1=O
CC1(C)N=C(N)N=C(N)N1c1ccc(CNC(=O)Nc2ccc(S(=O)(=O)F)c(Cl)c2)c(Cl)c1.CCS(=O)(=O)O
Cc1ccc(C(SCC(N)C(=O)O)(c2ccc(C)cc2)c2ccc(C)cc2)cc1
CC1(C)N=C(N)N=C(N)N1c1ccc(OCCCCNC(=O)c2ccc(S(=O)(=O)F)cc2)c(Cl)c1.CCS(=O)(=O)O
C.CC1=C[C@H]2O[C@H]3C[C@H]4OC(=O)/C=C\C=C\C(=O)OCC[C@@H](C)C(O)C(=O)OC[C@@]2(CC1)[C@@]4(C)[C@]31CO1
O=c1c2ccccc2c2ccccc2c(=O)n1Cc1ccc2c(c1)OCO2
CC1(C)N=C(N)N=C(N)N1c1ccc(CCCCc2ccc(S(=O)(=O)F)cc2)c(Cl)c1.CCS(=O)(=O)O
CC1(C)N=C(N)N=C(N)N1c1ccc(CCc2ccccc2)cc1
Cc1c2c(cc3c1[nH]c1ccccc13)C(c1ccc(F)cc1)=NCC2
NC1C2C(CC(=O)O)OCC=C3CN4CCC1(C(=O)C(=O)O)C4CC32
Cn1c(/C=C/[N+](=O)[O-])cc2ccccc21
S=C(Nc1ccccc1)N(Cc1ccccc1)c1ccccc1
O=C1Nc2ccccc2/C1=N/c1ccc(S(=O)(=O)Nc2nccs2)cc1
CCN(CC)C(=S)SC
NCCP(=O)(O)O
O=C(O)CCNCC(=O)O
COc1ccc(/C=C(/C#N)C(N)=O)c(OC)c1
O=[N+]([O-])C1C(c2ccccc2)C12c1ccccc1-c1ccccc12
Cc1cc(-c2cc(C)c(O)c(C(C)(C)C)c2)cc(C(C)(C)C)c1O
O=C(Nc1cccc(Cl)c1)c1cc(/N=N/c2ccc([N+](=O)[O-])cc2Cl)ccc1O
CCCCCCCCCCCCCCCC(=O)OCC1OC(n2ccc(N)nc2=O)C(O)C1O
O=C(O)CNc1ccc2c(c1)Cc1cc(Br)ccc1-2
O=C(O)c1cc(-c2ccc(-c3ccccc3)cc2)nc2cc3ccccc3cc12
CC(C)CNC(=N)NC(=N)N
O=C(C(Cl)Cl)N(O)c1ccccc1OCc1ccccc1
C/C(=C\COc1ccc2ccc(=O)oc2c1)C1=CC(=O)C(C)(C)O1
BrCCN(CCBr)c1ccc2c(c1)Cc1ccccc1-2
O=NN(CCCl)C(=O)NC1CCC(CC2CCC(NC(=O)N(CCCl)N=O)CC2)CC1
COc1ccc2nc(NCN3C(=O)c4ccccc4C3=O)sc2c1
COc1ccc(/C=C2\CS(=O)(=O)C/C(=C\c3ccc(OC)cc3)C2=O)cc1
CC(=O)C(O)N1C(=O)C=CC1=O
Nc1[nH]c(=O)c2[nH]cnc2[n+]1[O-]
CO[C@H]1/C=C/O[C@@]2(C)Oc3c(C)c(O)c4c(O)c(c(CN5CCN(C)CC5)c(O)c4c3C2=O)NC(=O)/C(C)=C\C=C\[C@H](C)[C@H](O)C(C)[C@@H](O)C(C)[C@H](OC(C)=O)[C@@H]1C
NNC(=S)N/N=C/c1ccccn1
O=C(O)c1cccc(COc2ccc([N+](=O)[O-])cc2Cl)c1
O=C(CCN1CCN2c3ccccc3CCC2C1)c1ccc(F)cc1
O=c1cccc(Cl)[nH]1
C(=C/c1nccc2c1[nH]c1ccccc12)\c1ccccc1
CC(C(=O)c1ccccc1)C(c1ccccc1)N1CCOCC1
COc1cc(NC2CCCCC2O)c2nc(-c3ccc(Cl)cc3)ccc2c1
C=C=C[Sn](c1ccccc1)(c1ccccc1)c1ccccc1
CNC1Cc2c[nH]c3cccc(c23)C12C=C(C)C(=O)O2
CNC1Cc2c[nH]c3cccc(c23)C12C=C(C)C(=O)O2
COC(=O)[C@@H]1[C@H](O)[C@H](C)[C@H](O)[C@H](C)/C=C\C=C(/C)C(=O)Nc2c(C)c(OC(C)=O)c3c(c2O)C(=O)C(C)=C2OCOC(=C23)/C(C)=C/[C@@](C)(O)[C@H](O)[C@@H](C)[C@H]1OC(C)=O
COC(=O)C1C(O)C(C)C(=O)C(C)/C=C\C=C(/C)C(=O)Nc2c(C)c(OC(C)=O)c3c(c2O)C(=O)C(C)=C2OCOC(=C23)/C(C)=C/C(C)(O)C(O)C(C)C1O
O=C(O)Cc1ccc(/N=N/c2c(O)c(C(=O)O)cc3ccccc23)cc1
COc1ccc2c3c1OC1C4(CCC5C(C2)N(CC2CC2)CCC351)OCCO4
CC1NC(C(=O)O)Cc2cc(O)c(O)cc21
O=C(c1ccc2ccccc2c1O)N1CCCCC1
CN(C)CCCNC(CC#N)CCC#N
Cc1c2cnccc2c(C)c2c1c1ccccc1n2CCOC(=O)c1ccccc1
CCOC(=O)c1cnc2c(cnn2CC)c1NN=C(C)C
Cc1ccc(NC(=O)c2ccccc2C(=O)O)cc1C
c1ccc(P(CCP(CCP(c2ccccc2)c2ccccc2)c2ccccc2)CCP(c2ccccc2)c2ccccc2)cc1
N#Cc1cc(C#N)c(Cl)nc1N
